"experiment","version","level","report","mean_objective","n"
"exp1","raw","12 squares",38,31.4047619047619,14
"exp1","raw","12 squares",39,32.2807017543859,19
"exp1","raw","12 squares",40,32.3333333333333,14
"exp1","raw","12 squares",41,33.5333333333333,5
"exp1","raw","12 squares",42,32.7333333333333,10
"exp1","raw","12 squares",43,32.8787878787878,11
"exp1","raw","12 squares",44,34,6
"exp1","raw","12 squares",45,34.3333333333333,1
"exp1","raw","12 squares",46,34.0833333333333,4
"exp1","raw","12 squares",48,32.8888888888889,9
"exp1","shift_removed","2 squares",5,20.5,2
"exp1","shift_removed","2 squares",6,15,1
"exp1","shift_removed","2 squares",7,20,1
"exp1","shift_removed","2 squares",8,14.5,2
"exp1","shift_removed","2 squares",9,18,3
"exp1","shift_removed","2 squares",10,14.6666666666667,3
"exp1","shift_removed","2 squares",11,17.8333333333333,12
"exp1","shift_removed","2 squares",12,18.0769230769231,13
"exp1","shift_removed","2 squares",13,19.3,10
"exp1","shift_removed","2 squares",14,17.952380952381,21
"exp1","shift_removed","2 squares",15,18.2162162162162,37
"exp1","shift_removed","2 squares",16,17.96875,32
"exp1","shift_removed","2 squares",17,17.3939393939394,33
"exp1","shift_removed","2 squares",18,20.5102040816327,49
"exp1","shift_removed","2 squares",19,19.3658536585366,41
"exp1","shift_removed","2 squares",20,22.2727272727273,44
"exp1","shift_removed","2 squares",21,21.7222222222222,54
"exp1","shift_removed","2 squares",22,21.6944444444444,36
"exp1","shift_removed","2 squares",23,24.5121951219512,41
"exp1","shift_removed","2 squares",24,23.2857142857143,49
"exp1","shift_removed","2 squares",25,23.5,42
"exp1","shift_removed","2 squares",26,27.3584905660377,53
"exp1","shift_removed","2 squares",27,27.7222222222222,36
"exp1","shift_removed","2 squares",28,29.4791666666667,48
"exp1","shift_removed","2 squares",29,28.8787878787879,33
"exp1","shift_removed","2 squares",30,28.9818181818182,55
"exp1","shift_removed","2 squares",31,29.2413793103448,29
"exp1","shift_removed","2 squares",32,30.8461538461538,39
"exp1","shift_removed","2 squares",33,31.6875,32
"exp1","shift_removed","2 squares",34,31.12,25
"exp1","shift_removed","2 squares",35,31.7777777777778,27
"exp1","shift_removed","2 squares",36,32.1785714285714,28
"exp1","shift_removed","2 squares",37,32.8125,16
"exp1","shift_removed","2 squares",38,34,7
"exp1","shift_removed","2 squares",39,33.8888888888889,9
"exp1","shift_removed","2 squares",40,33.5882352941176,17
"exp1","shift_removed","2 squares",41,33.5,6
"exp1","shift_removed","2 squares",42,32.8571428571429,7
"exp1","shift_removed","2 squares",43,34.6666666666667,3
"exp1","shift_removed","2 squares",44,32,4
"exp1","shift_removed","2 squares",45,32.5,4
"exp1","shift_removed","2 squares",46,36,1
"exp1","shift_removed","2 squares",47,36,1
"exp1","shift_removed","2 squares",48,35,1
"exp1","shift_removed","2 squares",49,35,1
"exp1","shift_removed","6 squares",0,19,1
"exp1","shift_removed","6 squares",1,17,1
"exp1","shift_removed","6 squares",2,16,1
"exp1","shift_removed","6 squares",4,15,1
"exp1","shift_removed","6 squares",7,15.75,4
"exp1","shift_removed","6 squares",8,19.25,4
"exp1","shift_removed","6 squares",9,16,4
"exp1","shift_removed","6 squares",10,16,5
"exp1","shift_removed","6 squares",11,18.4545454545455,11
"exp1","shift_removed","6 squares",12,17.5714285714286,7
"exp1","shift_removed","6 squares",13,17.4444444444444,18
"exp1","shift_removed","6 squares",14,18.3181818181818,22
"exp1","shift_removed","6 squares",15,18.7407407407407,27
"exp1","shift_removed","6 squares",16,18.5555555555556,27
"exp1","shift_removed","6 squares",17,19.7931034482759,29
"exp1","shift_removed","6 squares",18,18.9545454545455,44
"exp1","shift_removed","6 squares",19,20.925,40
"exp1","shift_removed","6 squares",20,21.7894736842105,38
"exp1","shift_removed","6 squares",21,22.5294117647059,51
"exp1","shift_removed","6 squares",22,21.8653846153846,52
"exp1","shift_removed","6 squares",23,22.4285714285714,42
"exp1","shift_removed","6 squares",24,24.3396226415094,53
"exp1","shift_removed","6 squares",25,25.1111111111111,36
"exp1","shift_removed","6 squares",26,27.1764705882353,51
"exp1","shift_removed","6 squares",27,26.7755102040816,49
"exp1","shift_removed","6 squares",28,26.4418604651163,43
"exp1","shift_removed","6 squares",29,28.469387755102,49
"exp1","shift_removed","6 squares",30,30.4,55
"exp1","shift_removed","6 squares",31,30.1666666666667,30
"exp1","shift_removed","6 squares",32,30.4358974358974,39
"exp1","shift_removed","6 squares",33,31.2820512820513,39
"exp1","shift_removed","6 squares",34,30.2285714285714,35
"exp1","shift_removed","6 squares",35,32.4166666666667,24
"exp1","shift_removed","6 squares",36,31.3461538461538,26
"exp1","shift_removed","6 squares",37,32.9285714285714,14
"exp1","shift_removed","6 squares",38,33,11
"exp1","shift_removed","6 squares",39,33.6,5
"exp1","shift_removed","6 squares",40,34.2222222222222,9
"exp1","shift_removed","6 squares",41,34.5714285714286,7
"exp1","shift_removed","6 squares",42,35.75,4
"exp1","shift_removed","6 squares",43,30.75,4
"exp1","shift_removed","6 squares",44,36,1
"exp1","shift_removed","6 squares",45,35,1
"exp1","shift_removed","6 squares",46,32.5,2
"exp1","shift_removed","6 squares",47,33.6,5
"exp1","shift_removed","6 squares",48,35,1
"exp1","shift_removed","6 squares",49,36,1
"exp1","shift_removed","6 squares",50,36,1
"exp1","shift_removed","6 squares",51,28,1
"exp1","shift_removed","8 squares",1,19,1
"exp1","shift_removed","8 squares",2,17,1
"exp1","shift_removed","8 squares",6,17,1
"exp1","shift_removed","8 squares",7,14,1
"exp1","shift_removed","8 squares",8,14.25,4
"exp1","shift_removed","8 squares",9,17.5,2
"exp1","shift_removed","8 squares",10,16.6,10
"exp1","shift_removed","8 squares",11,17.5,8
"exp1","shift_removed","8 squares",12,19.5833333333333,12
"exp1","shift_removed","8 squares",13,17.8235294117647,17
"exp1","shift_removed","8 squares",14,18.5384615384615,13
"exp1","shift_removed","8 squares",15,18.1666666666667,24
"exp1","shift_removed","8 squares",16,19.4137931034483,29
"exp1","shift_removed","8 squares",17,18.9310344827586,29
"exp1","shift_removed","8 squares",18,19.9736842105263,38
"exp1","shift_removed","8 squares",19,20.9591836734694,49
"exp1","shift_removed","8 squares",20,20.8666666666667,45
"exp1","shift_removed","8 squares",21,22.2631578947368,38
"exp1","shift_removed","8 squares",22,21.9591836734694,49
"exp1","shift_removed","8 squares",23,24.4313725490196,51
"exp1","shift_removed","8 squares",24,25.0188679245283,53
"exp1","shift_removed","8 squares",25,24.74,50
"exp1","shift_removed","8 squares",26,25.7627118644068,59
"exp1","shift_removed","8 squares",27,26.5,42
"exp1","shift_removed","8 squares",28,28.0689655172414,58
"exp1","shift_removed","8 squares",29,28.6086956521739,46
"exp1","shift_removed","8 squares",30,29.6046511627907,43
"exp1","shift_removed","8 squares",31,31.0322580645161,31
"exp1","shift_removed","8 squares",32,30.2222222222222,27
"exp1","shift_removed","8 squares",33,28.2068965517241,29
"exp1","shift_removed","8 squares",34,31.78125,32
"exp1","shift_removed","8 squares",35,31.1,20
"exp1","shift_removed","8 squares",36,31.0833333333333,24
"exp1","shift_removed","8 squares",37,33.8666666666667,15
"exp1","shift_removed","8 squares",38,33.7,10
"exp1","shift_removed","8 squares",39,32.1,10
"exp1","shift_removed","8 squares",40,34.6666666666667,6
"exp1","shift_removed","8 squares",41,33.4285714285714,7
"exp1","shift_removed","8 squares",42,32.8,5
"exp1","shift_removed","8 squares",43,34.6666666666667,3
"exp1","shift_removed","8 squares",44,29,1
"exp1","shift_removed","8 squares",48,35,1
"exp1","shift_removed","8 squares",49,29.5,4
"exp1","shift_removed","8 squares",51,32,1
"exp1","shift_removed","12 squares",2,18.3333333333333,2
"exp1","shift_removed","12 squares",5,15.3333333333333,2
"exp1","shift_removed","12 squares",6,14.3333333333333,2
"exp1","shift_removed","12 squares",7,15.3333333333333,4
"exp1","shift_removed","12 squares",8,14.8333333333333,2
"exp1","shift_removed","12 squares",9,16.8333333333333,2
"exp1","shift_removed","12 squares",10,17.3333333333333,2
"exp1","shift_removed","12 squares",11,17.3333333333333,7
"exp1","shift_removed","12 squares",12,17.1458333333333,16
"exp1","shift_removed","12 squares",13,18.1515151515151,11
"exp1","shift_removed","12 squares",14,19.6862745098039,17
"exp1","shift_removed","12 squares",15,18,24
"exp1","shift_removed","12 squares",16,17.7666666666666,30
"exp1","shift_removed","12 squares",17,19.8461538461538,39
"exp1","shift_removed","12 squares",18,20.4649122807017,38
"exp1","shift_removed","12 squares",19,21.3958333333333,32
"exp1","shift_removed","12 squares",20,20.6846846846847,37
"exp1","shift_removed","12 squares",21,21.7054263565891,43
"exp1","shift_removed","12 squares",22,23.9147286821705,43
"exp1","shift_removed","12 squares",23,23.0942028985507,46
"exp1","shift_removed","12 squares",24,24.3333333333333,37
"exp1","shift_removed","12 squares",25,25.7923497267759,61
"exp1","shift_removed","12 squares",26,25.9948717948718,65
"exp1","shift_removed","12 squares",27,26.8511904761904,56
"exp1","shift_removed","12 squares",28,27.7898550724637,46
"exp1","shift_removed","12 squares",29,28.503144654088,53
"exp1","shift_removed","12 squares",30,28.9333333333333,35
"exp1","shift_removed","12 squares",31,28.7564102564102,26
"exp1","shift_removed","12 squares",32,31.4,30
"exp1","shift_removed","12 squares",33,30.647619047619,35
"exp1","shift_removed","12 squares",34,32.3690476190476,28
"exp1","shift_removed","12 squares",35,31.5507246376811,23
"exp1","shift_removed","12 squares",36,31.5507246376811,23
"exp1","shift_removed","12 squares",37,32.5208333333333,16
"exp1","shift_removed","12 squares",38,33.0208333333333,16
"exp1","shift_removed","12 squares",39,33.7708333333333,16
"exp1","shift_removed","12 squares",40,31.9333333333333,5
"exp1","shift_removed","12 squares",41,34.6190476190476,7
"exp1","shift_removed","12 squares",42,34.6060606060606,11
"exp1","shift_removed","12 squares",43,30.6666666666666,3
"exp1","shift_removed","12 squares",44,35.0833333333333,4
"exp1","shift_removed","12 squares",45,33.1333333333333,5
"exp1","shift_removed","12 squares",46,35.3333333333333,1
"exp1","shift_removed","12 squares",48,27.3333333333333,1
